Unnamed: 0,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,conformity,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index,connections_per_step,Modularity
17,4.34375,1.1328125,0.44921875,1,4.33984375,0.14453125,17,0.249948872,0.231185807,0.000622461,1,,
18,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,18,0.276708792,0.197246534,0,1,,
19,4.34375,1.1328125,0.38671875,1,9.61328125,0.14453125,19,0.276708792,0.197246534,0,1,,
20,5.34375,7.3828125,0.01171875,4,5.46484375,0.26953125,20,0.249948872,0.231185807,0.000622461,2,,
21,5.34375,7.3828125,0.01171875,1,3.98828125,0.26953125,21,0.249948872,0.231185807,0.000622461,2,,
22,5.34375,7.3828125,0.01171875,1,5.46484375,0.51953125,22,0.249948872,0.231185807,0.000622461,2,,
23,9.15625,3.3984375,0.82421875,4,3.98828125,0.51953125,23,0.16486859,0.137079442,0,2,,
24,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,24,0.249948872,0.231185807,0.000622461,2,,
25,4.15625,1.1328125,0.38671875,1,4.33984375,0.14453125,25,0.249948872,0.231185807,0.000622461,2,,
26,4.34375,9.6484375,0.38671875,1,4.33984375,0.14453125,26,0.249948872,0.231185807,0.000622461,2,,
27,4.34375,1.1328125,0.44921875,1,4.33984375,0.14453125,27,0.249948872,0.231185807,0.000622461,2,,
28,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,28,0.249948872,0.231185807,0.000622461,2,,
29,4.34375,1.1328125,0.38671875,1,9.61328125,0.14453125,29,0.249948872,0.231185807,0.000622461,2,,
30,5.34375,7.3828125,0.01171875,4,5.46484375,0.26953125,30,0.276708792,0.197246534,0,3,,
31,5.34375,7.3828125,0.01171875,1,3.98828125,0.26953125,31,0.276708792,0.197246534,0,3,,
32,5.34375,7.3828125,0.01171875,1,5.46484375,0.51953125,32,0.276708792,0.197246534,0,3,,
33,9.15625,3.3984375,0.82421875,4,3.98828125,0.51953125,33,0.283366854,0.251161835,0,3,,
34,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,34,0.249948872,0.231185807,0.000622461,3,,
35,4.15625,1.1328125,0.38671875,1,4.33984375,0.14453125,35,0.249948872,0.231185807,0.000622461,3,,
36,4.34375,9.6484375,0.38671875,1,4.33984375,0.14453125,36,0.249948872,0.231185807,0.000622461,3,,
37,4.34375,1.1328125,0.44921875,1,4.33984375,0.14453125,37,0.249948872,0.231185807,0.000622461,3,,
38,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,38,0.249948872,0.231185807,0.000622461,3,,
39,4.34375,1.1328125,0.38671875,1,9.61328125,0.14453125,39,0.16486859,0.137079442,0,3,,
40,5.34375,7.3828125,0.01171875,4,5.46484375,0.26953125,40,0.16486859,0.137079442,0,4,,
41,5.34375,7.3828125,0.01171875,1,3.98828125,0.26953125,41,0.16486859,0.137079442,0,4,,
42,5.34375,7.3828125,0.01171875,1,5.46484375,0.51953125,42,0.16486859,0.137079442,0,4,,
43,9.15625,3.3984375,0.82421875,4,3.98828125,0.51953125,43,0.097893464,0.111522644,0,4,,
44,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,44,0.276708792,0.197246534,0,4,,
45,4.15625,1.1328125,0.38671875,1,4.33984375,0.14453125,45,0.097893464,0.111522644,0,4,,
46,4.34375,9.6484375,0.38671875,1,4.33984375,0.14453125,46,0.16486859,0.137079442,0,4,,
47,4.34375,1.1328125,0.44921875,1,4.33984375,0.14453125,47,0.16486859,0.137079442,0,4,,
48,4.34375,1.1328125,0.38671875,1,4.33984375,0.14453125,48,0.283366854,0.251161835,0,4,,
49,4.34375,1.1328125,0.38671875,1,9.61328125,0.14453125,49,0.276708792,0.197246534,0,4,,
0,4.34375,1.1328125,0.38671875,1,4.33984375,0.64453125,0,0.267374053,0.183411187,0.103604648,0,,
1,4.15625,9.6484375,0.44921875,1,9.61328125,0.64453125,1,0.267374053,0.183411187,0.103604648,0,,
2,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,2,0.088453145,0.10549375,0.007379522,0,,
3,8.15625,6.1328125,0.88671875,3,8.83984375,0.64453125,3,0.088453145,0.10549375,0.007379522,0,,
4,8.34375,4.6484375,0.88671875,3,8.83984375,0.64453125,4,0.205765581,0.179784816,0.00866626,0,,
5,8.34375,6.1328125,0.94921875,3,8.83984375,0.64453125,5,0.130453929,0.154425758,0.003270404,0,,
6,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,6,0.176783675,0.164055631,0.007942031,0,,
7,8.34375,6.1328125,0.88671875,3,5.11328125,0.64453125,7,0.13803397,0.130967626,0.007953968,0,,
8,8.34375,6.1328125,0.88671875,3,8.83984375,0.14453125,8,0.178251385,0.157732385,0.008158999,0,,
9,8.15625,4.6484375,0.94921875,3,5.11328125,0.14453125,9,0.178251385,0.157732385,0.008158999,0,,
10,4.34375,1.1328125,0.38671875,1,4.33984375,0.64453125,10,0.178251385,0.157732385,0.008158999,1,,
11,4.15625,9.6484375,0.44921875,1,9.61328125,0.64453125,11,0.178251385,0.157732385,0.008158999,1,,
12,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,12,0.11529294,0.105210716,0.008320855,1,,
13,8.15625,6.1328125,0.88671875,3,8.83984375,0.64453125,13,0.11529294,0.105210716,0.008320855,1,,
14,8.34375,4.6484375,0.88671875,3,8.83984375,0.64453125,14,0.093223221,0.103498857,0.011711731,1,,
15,8.34375,6.1328125,0.94921875,3,8.83984375,0.64453125,15,0.184198183,0.161924911,0.00723037,1,,
16,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,16,0.293702718,0.178547117,0.007429587,1,,
17,8.34375,6.1328125,0.88671875,3,5.11328125,0.64453125,17,0.20738784,0.190434524,0.003783348,1,,
18,8.34375,6.1328125,0.88671875,3,8.83984375,0.14453125,18,0.092801633,0.057453179,0.005994494,1,,
19,8.15625,4.6484375,0.94921875,3,5.11328125,0.14453125,19,0.130453929,0.154425758,0.003270404,1,,
20,4.34375,1.1328125,0.38671875,1,4.33984375,0.64453125,20,0.11529294,0.105210716,0.008320855,2,,
21,4.15625,9.6484375,0.44921875,1,9.61328125,0.64453125,21,0.130453929,0.154425758,0.003270404,2,,
22,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,22,0.164563106,0.121286555,0.005203868,2,,
23,8.15625,6.1328125,0.88671875,3,8.83984375,0.64453125,23,0.093223221,0.103498857,0.011711731,2,,
24,8.34375,4.6484375,0.88671875,3,8.83984375,0.64453125,24,0.106884554,0.064859514,0.008269847,2,,
25,8.34375,6.1328125,0.94921875,3,8.83984375,0.64453125,25,0.28264145,0.179067971,0.007073925,2,,
26,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,26,0.203832804,0.176476269,0,2,,
27,8.34375,6.1328125,0.88671875,3,5.11328125,0.64453125,27,0.157798799,0.157535391,0.01022641,2,,
28,8.34375,6.1328125,0.88671875,3,8.83984375,0.14453125,28,0.107636666,0.110375519,0.005867194,2,,
29,8.15625,4.6484375,0.94921875,3,5.11328125,0.14453125,29,0.093223221,0.103498857,0.011711731,2,,
30,4.34375,1.1328125,0.38671875,1,4.33984375,0.64453125,30,0.184198183,0.161924911,0.00723037,3,,
31,4.15625,9.6484375,0.44921875,1,9.61328125,0.64453125,31,0.184198183,0.161924911,0.00723037,3,,
32,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,32,0.249915908,0.184123215,0.006832219,3,,
33,8.15625,6.1328125,0.88671875,3,8.83984375,0.64453125,33,0.293702718,0.178547117,0.007429587,3,,
34,8.34375,4.6484375,0.88671875,3,8.83984375,0.64453125,34,0.03250213,0.033269385,0.009945807,3,,
35,8.34375,6.1328125,0.94921875,3,8.83984375,0.64453125,35,0.132941617,0.107009683,0.004282012,3,,
36,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,36,0.264761657,0.226364243,0.008423775,3,,
37,8.34375,6.1328125,0.88671875,3,5.11328125,0.64453125,37,0.270394738,0.220901752,0.005680658,3,,
38,8.34375,6.1328125,0.88671875,3,8.83984375,0.14453125,38,0.155831039,0.127277179,0.006377358,3,,
39,8.15625,4.6484375,0.94921875,3,5.11328125,0.14453125,39,0.203832804,0.176476269,0,3,,
40,4.34375,1.1328125,0.38671875,1,4.33984375,0.64453125,40,0.106884554,0.064859514,0.008269847,4,,
41,4.15625,9.6484375,0.44921875,1,9.61328125,0.64453125,41,0.28264145,0.179067971,0.007073925,4,,
42,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,42,0.26553577,0.239398678,0.003477741,4,,
43,8.15625,6.1328125,0.88671875,3,8.83984375,0.64453125,43,0.203832804,0.176476269,0,4,,
44,8.34375,4.6484375,0.88671875,3,8.83984375,0.64453125,44,0.192487823,0.161965587,0.003677194,4,,
45,8.34375,6.1328125,0.94921875,3,8.83984375,0.64453125,45,0.0378407,0.039879038,0.004893082,4,,
46,8.34375,6.1328125,0.88671875,3,8.83984375,0.64453125,46,0.07152765,0.068178032,0.006609465,4,,
47,8.34375,6.1328125,0.88671875,3,5.11328125,0.64453125,47,0.183556895,0.203597503,0.003975338,4,,
48,8.34375,6.1328125,0.88671875,3,8.83984375,0.14453125,48,0.330456766,0.181478108,0.008302831,4,,
49,8.15625,4.6484375,0.94921875,3,5.11328125,0.14453125,49,0.106884554,0.064859514,0.008269847,4,,
0,6.34375,3.6328125,0.13671875,2,6.58984375,0.89453125,0,0.256482053,0.265172594,0.028933752,0,,
1,2.15625,3.6328125,0.13671875,2,6.58984375,0.89453125,1,0.256482053,0.265172594,0.028933752,0,,
2,6.34375,2.1484375,0.13671875,2,6.58984375,0.89453125,2,0.360331138,0.300997631,0.07977308,0,,
3,6.34375,3.6328125,0.69921875,2,6.58984375,0.89453125,3,0.131748061,0.095020921,0.031443816,0,,
4,6.34375,3.6328125,0.13671875,4,6.58984375,0.89453125,4,0.418269502,0.269704981,0.001138754,0,,
5,6.34375,3.6328125,0.13671875,2,2.86328125,0.89453125,5,0.579354639,0.437133737,0.053161219,0,,
6,6.34375,3.6328125,0.13671875,2,6.58984375,0.39453125,6,0.248806614,0.241850276,0.029542231,0,,
7,2.15625,2.1484375,0.69921875,4,2.86328125,0.39453125,7,0.248806614,0.241850276,0.029542231,0,,
8,2.34375,8.6328125,0.63671875,4,2.08984375,0.39453125,8,0.248806614,0.241850276,0.029542231,0,,
9,6.15625,8.6328125,0.63671875,4,2.08984375,0.39453125,9,0.248806614,0.241850276,0.029542231,0,,
10,6.34375,3.6328125,0.13671875,2,6.58984375,0.89453125,10,0.300190073,0.279224432,0.030419463,1,,
11,2.15625,3.6328125,0.13671875,2,6.58984375,0.89453125,11,0.300190073,0.279224432,0.030419463,1,,
12,6.34375,2.1484375,0.13671875,2,6.58984375,0.89453125,12,0.038060185,0.040196164,0.03617458,1,,
13,6.34375,3.6328125,0.69921875,2,6.58984375,0.89453125,13,0.202278836,0.139328505,0.027109596,1,,
14,6.34375,3.6328125,0.13671875,4,6.58984375,0.89453125,14,0.313317253,0.234890163,0,1,,
15,6.34375,3.6328125,0.13671875,2,2.86328125,0.89453125,15,0.460840042,0.415615399,0.050608159,1,,
16,6.34375,3.6328125,0.13671875,2,6.58984375,0.39453125,16,0.214413846,0.211557598,0.029528077,1,,
17,2.15625,2.1484375,0.69921875,4,2.86328125,0.39453125,17,0.256482053,0.265172594,0.028933752,1,,
18,2.34375,8.6328125,0.63671875,4,2.08984375,0.39453125,18,0.256482053,0.265172594,0.028933752,1,,
19,6.15625,8.6328125,0.63671875,4,2.08984375,0.39453125,19,0.256482053,0.265172594,0.028933752,1,,
20,6.34375,3.6328125,0.13671875,2,6.58984375,0.89453125,20,0.277066144,0.217710237,0.029516688,2,,
21,2.15625,3.6328125,0.13671875,2,6.58984375,0.89453125,21,0.300190073,0.279224432,0.030419463,2,,
22,6.34375,2.1484375,0.13671875,2,6.58984375,0.89453125,22,0.24295832,0.268275232,0.080918284,2,,
23,6.34375,3.6328125,0.69921875,2,6.58984375,0.89453125,23,0.032092248,0.039592509,0.028136254,2,,
24,6.34375,3.6328125,0.13671875,4,6.58984375,0.89453125,24,0.105628409,0.109902186,0,2,,
25,6.34375,3.6328125,0.13671875,2,2.86328125,0.89453125,25,0.499415445,0.422540971,0.038102337,2,,
26,6.34375,3.6328125,0.13671875,2,6.58984375,0.39453125,26,0.218111057,0.155225428,0.029708524,2,,
27,2.15625,2.1484375,0.69921875,4,2.86328125,0.39453125,27,0.202278836,0.139328505,0.027109596,2,,
28,2.34375,8.6328125,0.63671875,4,2.08984375,0.39453125,28,0.313317253,0.234890163,0,2,,
29,6.15625,8.6328125,0.63671875,4,2.08984375,0.39453125,29,0.313317253,0.234890163,0,2,,
30,6.34375,3.6328125,0.13671875,2,6.58984375,0.89453125,30,0.253346536,0.216504195,0.031418802,3,,
31,2.15625,3.6328125,0.13671875,2,6.58984375,0.89453125,31,0.460840042,0.415615399,0.050608159,3,,
32,6.34375,2.1484375,0.13671875,2,6.58984375,0.89453125,32,0.040903969,0.040943903,0.035313788,3,,
33,6.34375,3.6328125,0.69921875,2,6.58984375,0.89453125,33,0.090767619,0.065150454,0.027129384,3,,
34,6.34375,3.6328125,0.13671875,4,6.58984375,0.89453125,34,0.283112788,0.241344926,0.001487367,3,,
35,6.34375,3.6328125,0.13671875,2,2.86328125,0.89453125,35,0.58418007,0.526888267,0.07293641,3,,
36,6.34375,3.6328125,0.13671875,2,6.58984375,0.39453125,36,0.241173965,0.212310063,0.028177917,3,,
37,2.15625,2.1484375,0.69921875,4,2.86328125,0.39453125,37,0.256482053,0.265172594,0.028933752,3,,
38,2.34375,8.6328125,0.63671875,4,2.08984375,0.39453125,38,0.256482053,0.265172594,0.028933752,3,,
39,6.15625,8.6328125,0.63671875,4,2.08984375,0.39453125,39,0.256482053,0.265172594,0.028933752,3,,
40,6.34375,3.6328125,0.13671875,2,6.58984375,0.89453125,40,0.444663487,0.373559605,0.029411894,4,,
41,2.15625,3.6328125,0.13671875,2,6.58984375,0.89453125,41,0.277066144,0.217710237,0.029516688,4,,
42,6.34375,2.1484375,0.13671875,2,6.58984375,0.89453125,42,0.262187342,0.204097539,0.042421277,4,,
43,6.34375,3.6328125,0.69921875,2,6.58984375,0.89453125,43,0.320344681,0.284014721,0.027593932,4,,
44,6.34375,3.6328125,0.13671875,4,6.58984375,0.89453125,44,0.131607378,0.139398784,0,4,,
45,6.34375,3.6328125,0.13671875,2,2.86328125,0.89453125,45,0.409671034,0.314246709,0.037487618,4,,
46,6.34375,3.6328125,0.13671875,2,6.58984375,0.39453125,46,0.069763976,0.06426533,0.026923358,4,,
47,2.15625,2.1484375,0.69921875,4,2.86328125,0.39453125,47,0.032092248,0.039592509,0.028136254,4,,
48,2.34375,8.6328125,0.63671875,4,2.08984375,0.39453125,48,0.105628409,0.109902186,0,4,,
49,6.15625,8.6328125,0.63671875,4,2.08984375,0.39453125,49,0.105628409,0.109902186,0,4,,
0,4.09375,5.8203125,0.54296875,4,6.87109375,0.98828125,0,0.0721824,0.066693031,0,0,,
1,2.90625,4.9609375,0.35546875,3,9.89453125,0.98828125,1,0.0721824,0.066693031,0,0,,
2,5.09375,2.0703125,0.91796875,4,5.74609375,0.55078125,2,0.48420625,0.36129795,0.246880202,0,,
3,7.90625,2.0703125,0.91796875,4,5.74609375,0.55078125,3,0.039887913,0.041996688,0.034520318,0,,
4,5.09375,8.7109375,0.91796875,4,5.74609375,0.55078125,4,0.039887913,0.041996688,0.034520318,0,,
5,5.09375,2.0703125,0.98046875,4,5.74609375,0.55078125,5,0.039887913,0.041996688,0.034520318,0,,
6,5.09375,2.0703125,0.91796875,2,5.74609375,0.55078125,6,0.039887913,0.041996688,0.034520318,0,,
7,5.09375,2.0703125,0.91796875,4,4.26953125,0.55078125,7,0.039887913,0.041996688,0.034520318,0,,
8,5.09375,2.0703125,0.91796875,4,5.74609375,0.86328125,8,0.039887913,0.041996688,0.034520318,0,,
9,7.90625,8.7109375,0.98046875,2,4.26953125,0.86328125,9,0.033293641,0.034275918,0.02706132,0,,
10,4.09375,5.8203125,0.54296875,4,6.87109375,0.98828125,10,0.033293641,0.034275918,0.02706132,1,,
11,2.90625,4.9609375,0.35546875,3,9.89453125,0.98828125,11,0.033293641,0.034275918,0.02706132,1,,
12,5.09375,2.0703125,0.91796875,4,5.74609375,0.55078125,12,0.033293641,0.034275918,0.02706132,1,,
13,7.90625,2.0703125,0.91796875,4,5.74609375,0.55078125,13,0.597298468,0.497720741,0.451076443,1,,
14,5.09375,8.7109375,0.91796875,4,5.74609375,0.55078125,14,0.597298468,0.497720741,0.451076443,1,,
15,5.09375,2.0703125,0.98046875,4,5.74609375,0.55078125,15,0.597298468,0.497720741,0.451076443,1,,
16,5.09375,2.0703125,0.91796875,2,5.74609375,0.55078125,16,0.597298468,0.497720741,0.451076443,1,,
17,5.09375,2.0703125,0.91796875,4,4.26953125,0.55078125,17,0.039887913,0.041996688,0.034520318,1,,
18,5.09375,2.0703125,0.91796875,4,5.74609375,0.86328125,18,0.033293641,0.034275918,0.02706132,1,,
19,7.90625,8.7109375,0.98046875,2,4.26953125,0.86328125,19,0.133012187,0.132369482,0.024923973,1,,
20,4.09375,5.8203125,0.54296875,4,6.87109375,0.98828125,20,0.133012187,0.132369482,0.024923973,2,,
21,2.90625,4.9609375,0.35546875,3,9.89453125,0.98828125,21,0.597298468,0.497720741,0.451076443,2,,
22,5.09375,2.0703125,0.91796875,4,5.74609375,0.55078125,22,0.597298468,0.497720741,0.451076443,2,,
23,7.90625,2.0703125,0.91796875,4,5.74609375,0.55078125,23,0.477044826,0.468832652,0.418734861,2,,
24,5.09375,8.7109375,0.91796875,4,5.74609375,0.55078125,24,0.477044826,0.468832652,0.418734861,2,,
25,5.09375,2.0703125,0.98046875,4,5.74609375,0.55078125,25,0.477044826,0.468832652,0.418734861,2,,
26,5.09375,2.0703125,0.91796875,2,5.74609375,0.55078125,26,0.597298468,0.497720741,0.451076443,2,,
27,5.09375,2.0703125,0.91796875,4,4.26953125,0.55078125,27,0.597298468,0.497720741,0.451076443,2,,
28,5.09375,2.0703125,0.91796875,4,5.74609375,0.86328125,28,0.039887913,0.041996688,0.034520318,2,,
29,7.90625,8.7109375,0.98046875,2,4.26953125,0.86328125,29,0.194266733,0.1910796,0.025595854,2,,
30,4.09375,5.8203125,0.54296875,4,6.87109375,0.98828125,30,0.033293641,0.034275918,0.02706132,3,,
31,2.90625,4.9609375,0.35546875,3,9.89453125,0.98828125,31,0.133012187,0.132369482,0.024923973,3,,
32,5.09375,2.0703125,0.91796875,4,5.74609375,0.55078125,32,0.194266733,0.1910796,0.025595854,3,,
33,7.90625,2.0703125,0.91796875,4,5.74609375,0.55078125,33,0.505948416,0.407004417,0.152910135,3,,
34,5.09375,8.7109375,0.91796875,4,5.74609375,0.55078125,34,0.505948416,0.407004417,0.152910135,3,,
35,5.09375,2.0703125,0.98046875,4,5.74609375,0.55078125,35,0.033293641,0.034275918,0.02706132,3,,
36,5.09375,2.0703125,0.91796875,2,5.74609375,0.55078125,36,0.033293641,0.034275918,0.02706132,3,,
37,5.09375,2.0703125,0.91796875,4,4.26953125,0.55078125,37,0.133012187,0.132369482,0.024923973,3,,
38,5.09375,2.0703125,0.91796875,4,5.74609375,0.86328125,38,0.133012187,0.132369482,0.024923973,3,,
39,7.90625,8.7109375,0.98046875,2,4.26953125,0.86328125,39,0.117330377,0.154349561,0.026170922,3,,
40,4.09375,5.8203125,0.54296875,4,6.87109375,0.98828125,40,0.477044826,0.468832652,0.418734861,4,,
41,2.90625,4.9609375,0.35546875,3,9.89453125,0.98828125,41,0.033293641,0.034275918,0.02706132,4,,
42,5.09375,2.0703125,0.91796875,4,5.74609375,0.55078125,42,0.505948416,0.407004417,0.152910135,4,,
43,7.90625,2.0703125,0.91796875,4,5.74609375,0.55078125,43,0.614525027,0.466490389,0.470296646,4,,
44,5.09375,8.7109375,0.91796875,4,5.74609375,0.55078125,44,0.505948416,0.407004417,0.152910135,4,,
45,5.09375,2.0703125,0.98046875,4,5.74609375,0.55078125,45,0.033293641,0.034275918,0.02706132,4,,
46,5.09375,2.0703125,0.91796875,2,5.74609375,0.55078125,46,0.477044826,0.468832652,0.418734861,4,,
47,5.09375,2.0703125,0.91796875,4,4.26953125,0.55078125,47,0.477044826,0.468832652,0.418734861,4,,
48,5.09375,2.0703125,0.91796875,4,5.74609375,0.86328125,48,0.477044826,0.468832652,0.418734861,4,,
49,7.90625,8.7109375,0.98046875,2,4.26953125,0.86328125,49,0.226242334,0.219616789,0.025864967,4,,
0,3.96875,2.5390625,0.05859375,4,3.91796875,0.06640625,0,0.135466914,0.107397985,0,0,,
1,5.03125,2.5390625,0.05859375,4,3.91796875,0.06640625,1,0.27855946,0.2269499,0.018038103,0,,
2,3.96875,3.8671875,0.05859375,4,3.91796875,0.06640625,2,0.27855946,0.2269499,0.018038103,0,,
3,3.96875,2.5390625,0.08984375,4,3.91796875,0.06640625,3,0.27855946,0.2269499,0.018038103,0,,
4,3.96875,2.5390625,0.05859375,3,3.91796875,0.06640625,4,0.27855946,0.2269499,0.018038103,0,,
5,3.96875,2.5390625,0.05859375,4,4.69140625,0.06640625,5,0.27855946,0.2269499,0.018038103,0,,
6,3.96875,2.5390625,0.05859375,4,3.91796875,0.34765625,6,0.27855946,0.2269499,0.018038103,0,,
7,5.03125,3.8671875,0.08984375,3,4.69140625,0.34765625,7,0.257008886,0.243886903,0.011488923,0,,
8,7.96875,7.5390625,0.55859375,2,8.41796875,0.56640625,8,0.201861643,0.156551053,0.027195627,0,,
9,9.03125,7.5390625,0.55859375,2,8.41796875,0.56640625,9,0.033291313,0.039130835,0.026292695,0,,
10,3.96875,2.5390625,0.05859375,4,3.91796875,0.06640625,10,0.033291313,0.039130835,0.026292695,1,,
11,5.03125,2.5390625,0.05859375,4,3.91796875,0.06640625,11,0.033291313,0.039130835,0.026292695,1,,
12,3.96875,3.8671875,0.05859375,4,3.91796875,0.06640625,12,0.033291313,0.039130835,0.026292695,1,,
13,3.96875,2.5390625,0.08984375,4,3.91796875,0.06640625,13,0.033291313,0.039130835,0.026292695,1,,
14,3.96875,2.5390625,0.05859375,3,3.91796875,0.06640625,14,0.033291313,0.039130835,0.026292695,1,,
15,3.96875,2.5390625,0.05859375,4,4.69140625,0.06640625,15,0.033291313,0.039130835,0.026292695,1,,
16,3.96875,2.5390625,0.05859375,4,3.91796875,0.34765625,16,0.033291313,0.039130835,0.026292695,1,,
17,5.03125,3.8671875,0.08984375,3,4.69140625,0.34765625,17,0.033291313,0.039130835,0.026292695,1,,
18,7.96875,7.5390625,0.55859375,2,8.41796875,0.56640625,18,0.033291313,0.039130835,0.026292695,1,,
19,9.03125,7.5390625,0.55859375,2,8.41796875,0.56640625,19,0.170974287,0.163266126,0.02632652,1,,
20,3.96875,2.5390625,0.05859375,4,3.91796875,0.06640625,20,0.170974287,0.163266126,0.02632652,2,,
21,5.03125,2.5390625,0.05859375,4,3.91796875,0.06640625,21,0.170974287,0.163266126,0.02632652,2,,
22,3.96875,3.8671875,0.05859375,4,3.91796875,0.06640625,22,0.170974287,0.163266126,0.02632652,2,,
23,3.96875,2.5390625,0.08984375,4,3.91796875,0.06640625,23,0.033291313,0.039130835,0.026292695,2,,
24,3.96875,2.5390625,0.05859375,3,3.91796875,0.06640625,24,0.033291313,0.039130835,0.026292695,2,,
25,3.96875,2.5390625,0.05859375,4,4.69140625,0.06640625,25,0.033291313,0.039130835,0.026292695,2,,
26,3.96875,2.5390625,0.05859375,4,3.91796875,0.34765625,26,0.170974287,0.163266126,0.02632652,2,,
27,5.03125,3.8671875,0.08984375,3,4.69140625,0.34765625,27,0.170974287,0.163266126,0.02632652,2,,
28,7.96875,7.5390625,0.55859375,2,8.41796875,0.56640625,28,0.033291313,0.039130835,0.026292695,2,,
29,9.03125,7.5390625,0.55859375,2,8.41796875,0.56640625,29,0.204405859,0.180459029,0.028660286,2,,
30,3.96875,2.5390625,0.05859375,4,3.91796875,0.06640625,30,0.033291313,0.039130835,0.026292695,3,,
31,5.03125,2.5390625,0.05859375,4,3.91796875,0.06640625,31,0.204405859,0.180459029,0.028660286,3,,
32,3.96875,3.8671875,0.05859375,4,3.91796875,0.06640625,32,0.204405859,0.180459029,0.028660286,3,,
33,3.96875,2.5390625,0.08984375,4,3.91796875,0.06640625,33,0.170974287,0.163266126,0.02632652,3,,
34,3.96875,2.5390625,0.05859375,3,3.91796875,0.06640625,34,0.204405859,0.180459029,0.028660286,3,,
35,3.96875,2.5390625,0.05859375,4,4.69140625,0.06640625,35,0.204405859,0.180459029,0.028660286,3,,
36,3.96875,2.5390625,0.05859375,4,3.91796875,0.34765625,36,0.204405859,0.180459029,0.028660286,3,,
37,5.03125,3.8671875,0.08984375,3,4.69140625,0.34765625,37,0.033291313,0.039130835,0.026292695,3,,
38,7.96875,7.5390625,0.55859375,2,8.41796875,0.56640625,38,0.170974287,0.163266126,0.02632652,3,,
39,9.03125,7.5390625,0.55859375,2,8.41796875,0.56640625,39,0.085074699,0.0515447,0.025942577,3,,
40,3.96875,2.5390625,0.05859375,4,3.91796875,0.06640625,40,0.170974287,0.163266126,0.02632652,4,,
41,5.03125,2.5390625,0.05859375,4,3.91796875,0.06640625,41,0.085074699,0.0515447,0.025942577,4,,
42,3.96875,3.8671875,0.05859375,4,3.91796875,0.06640625,42,0.204405859,0.180459029,0.028660286,4,,
43,3.96875,2.5390625,0.08984375,4,3.91796875,0.06640625,43,0.170974287,0.163266126,0.02632652,4,,
44,3.96875,2.5390625,0.05859375,3,3.91796875,0.06640625,44,0.170974287,0.163266126,0.02632652,4,,
45,3.96875,2.5390625,0.05859375,4,4.69140625,0.06640625,45,0.170974287,0.163266126,0.02632652,4,,
46,3.96875,2.5390625,0.05859375,4,3.91796875,0.34765625,46,0.033291313,0.039130835,0.026292695,4,,
47,5.03125,3.8671875,0.08984375,3,4.69140625,0.34765625,47,0.033291313,0.039130835,0.026292695,4,,
48,7.96875,7.5390625,0.55859375,2,8.41796875,0.56640625,48,0.170974287,0.163266126,0.02632652,4,,
49,9.03125,7.5390625,0.55859375,2,8.41796875,0.56640625,49,0.162821165,0.146427357,0.025389493,4,,
0,7.96875,8.8671875,0.55859375,2,8.41796875,0.56640625,0,0.172219765,0.181989143,0.02706124,0,,
1,7.96875,7.5390625,0.58984375,2,8.41796875,0.56640625,1,0.040686131,0.042053213,0.026577661,0,,
2,7.96875,7.5390625,0.55859375,1,8.41796875,0.56640625,2,0.08376237,0.075401897,0.055826582,0,,
3,7.96875,7.5390625,0.55859375,2,9.19140625,0.56640625,3,0.122881604,0.104344611,0.026155436,0,,
4,7.96875,7.5390625,0.55859375,2,8.41796875,0.84765625,4,0.153730056,0.072572839,0.027689445,0,,
5,9.03125,8.8671875,0.58984375,1,9.19140625,0.84765625,5,0.171265618,0.134475777,0.056590027,0,,
6,9.96875,0.0390625,0.30859375,3,6.16796875,0.81640625,6,0.324347335,0.253238535,0.941777778,0,,
7,3.03125,0.0390625,0.30859375,3,6.16796875,0.81640625,7,0.324347335,0.253238535,0.941777778,0,,
8,9.96875,6.3671875,0.30859375,3,6.16796875,0.81640625,8,0.188015775,0.17131943,0.005339566,0,,
9,9.96875,0.0390625,0.83984375,3,6.16796875,0.81640625,9,0.235577889,0.175578985,0.689365949,0,,
10,7.96875,8.8671875,0.55859375,2,8.41796875,0.56640625,10,0.235577889,0.175578985,0.689365949,1,,
11,7.96875,7.5390625,0.58984375,2,8.41796875,0.56640625,11,0.235577889,0.175578985,0.689365949,1,,
12,7.96875,7.5390625,0.55859375,1,8.41796875,0.56640625,12,0.235577889,0.175578985,0.689365949,1,,
