Unnamed: 0,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index,connections_per_step,Modularity
69,1.484375,0.7734375,0.68359375,,0.703125,0.17578125,4.0,,0.1940712531216658,0.4764834333198261,0.4598462533095823,,
34,1.984375,3.0234375,0.80859375,,0.203125,0.80078125,4.0,,0.2404036154663156,1.454738956526448,1.7451676210976623,,
64,1.484375,0.7734375,0.68359375,,3.859375,0.19921875,4.0,,0.0699105543318934,0.8416956746933226,1.0407193650194282,,
59,1.484375,0.7734375,0.51171875,,0.703125,0.19921875,4.0,,0.2602845538664435,0.5012476182798284,0.6150194480432215,,
43,1.484375,0.7734375,0.68359375,,0.703125,0.19921875,4.0,,0.0781498304154521,0.4573732176741269,0.4854780519844648,,
46,1.265625,3.7734375,0.13671875,,1.359375,0.80078125,4.0,,0.1973658081261795,1.7452853097287324,2.155599497915864,,
54,1.484375,0.0234375,0.68359375,,0.703125,0.19921875,4.0,,0.553382950925559,0.1179145380457976,0.1333448121631868,,
14,1.265625,3.0234375,0.80859375,,0.203125,0.07421875,4.0,,0.1341666917385054,1.4709245438040317,1.769227589639632,,
99,3.484375,3.7734375,0.18359375,,1.859375,0.69921875,4.0,,0.1451486510664835,1.6313572355518633,1.967882390754825,,
75,1.765625,4.5234375,0.76171875,,2.859375,0.42578125,0.0,,0.0,0.2753421741493587,0.3292224004866877,,
45,0.484375,5.2734375,0.43359375,,3.703125,0.44921875,0.0,,0.0,0.1025061972738357,0.1437804364321727,,
53,0.484375,4.5234375,0.43359375,,3.703125,0.44921875,0.0,,0.0,0.1014809774401442,0.0968213003940789,,
60,0.484375,5.2734375,0.76171875,,3.703125,0.44921875,0.0,,0.0,0.2215366440495593,0.2601032595277752,,
36,3.765625,1.5234375,0.26171875,,0.859375,0.92578125,0.0,,0.5353882853187195,1.7604654490805371,2.1387748214206344,,
65,0.484375,5.2734375,0.43359375,,2.859375,0.44921875,0.0,,0.0,0.2913385916506234,0.3354934276096504,,
34,2.484375,2.2734375,0.93359375,,1.703125,0.92578125,0.0,,0.4479346021174534,1.2371445126440752,1.5110033704291046,,
71,0.484375,5.2734375,0.43359375,,3.703125,0.42578125,0.0,,0.0,0.2422927850094171,0.2218312903819343,,
28,2.484375,2.2734375,0.93359375,,0.859375,0.94921875,0.0,,0.3820735545717879,1.7334813561589608,2.1005738510251897,,
25,2.484375,2.2734375,0.26171875,,1.703125,0.94921875,0.0,,0.4614793392413363,1.5283101710264804,1.9363280891669024,,
76,0.359375,2.4609375,0.52734375,,0.328125,0.54296875,0.0,,0.132082208561923,1.1175402204456244,1.4319660197951127,,
18,2.484375,1.5234375,0.93359375,,1.703125,0.94921875,0.0,,0.6300809909331005,1.774890922954096,2.189202347438203,,
15,3.765625,2.2734375,0.93359375,,1.703125,0.94921875,0.0,,0.3709146626667312,1.2896549896253364,1.6332834824997549,,
84,2.890625,2.4609375,0.52734375,,0.328125,0.54296875,0.0,,0.3855260264631017,1.5525718464256042,1.912618148202728,,
50,1.765625,5.2734375,0.43359375,,3.703125,0.44921875,0.0,,0.0,0.1081121416116019,0.1126945886811311,,
5,3.484375,3.7734375,0.18359375,,2.703125,0.67578125,0.0,,0.006820459592596,0.5837446120566006,0.6949598200398591,,
90,0.359375,3.5859375,0.52734375,,0.328125,0.54296875,0.0,,0.1260688597412281,1.1146707678009296,1.4140670892785487,,
9,2.484375,2.2734375,0.93359375,,1.703125,0.94921875,0.0,,0.3973806756308504,1.236630025339828,1.5729967212003813,,
2,2.765625,3.0234375,0.01171875,,1.859375,0.67578125,0.0,,0.2546581330932115,1.7272284605992838,2.1324987124633594,,
92,0.359375,2.4609375,0.29296875,,0.328125,0.54296875,0.0,,0.1178789637647596,1.1243013953120524,1.4182314731738277,,
91,0.359375,3.5859375,0.52734375,,0.328125,0.54296875,1.0,,0.1255356535288298,1.4123361132970582,1.8006616054222666,,
61,0.484375,5.2734375,0.76171875,,3.703125,0.44921875,1.0,,0.0,0.1050328941785357,0.143919806952579,,
38,2.484375,2.2734375,0.93359375,,1.703125,0.92578125,1.0,,0.4035468778868004,1.2573686872394363,1.5624845130229796,,
94,0.359375,2.4609375,0.29296875,,0.328125,0.54296875,1.0,,0.1254077810516223,1.1269026615166635,1.444596856695554,,
54,0.484375,4.5234375,0.43359375,,3.703125,0.44921875,1.0,,0.0,0.2989172275658449,0.2977674492081244,,
66,0.484375,5.2734375,0.43359375,,2.859375,0.44921875,1.0,,1.1102230246251563e-16,0.2271162342480661,0.2663104430125134,,
86,2.890625,2.4609375,0.52734375,,0.328125,0.54296875,1.0,,0.3484842761753438,1.6090670914794816,1.9439612041251697,,
31,2.484375,2.2734375,0.93359375,,0.859375,0.94921875,1.0,,0.4496221138153173,1.6582307618479777,2.0326078972457444,,
70,0.484375,5.2734375,0.43359375,,3.703125,0.42578125,1.0,,0.0,0.166852015155098,0.1764303727751591,,
41,3.765625,1.5234375,0.26171875,,0.859375,0.92578125,1.0,,0.58260309769796,1.7631194938096766,2.1620846361871284,,
26,2.484375,2.2734375,0.26171875,,1.703125,0.94921875,1.0,,0.4780522588476212,1.735602618055865,2.126997262351221,,
1,2.765625,3.0234375,0.01171875,,1.859375,0.67578125,1.0,,0.2380756079506895,1.567379807308468,1.940865479755026,,
77,0.359375,2.4609375,0.52734375,,0.328125,0.54296875,1.0,,0.1330410127800753,1.046524605726292,1.3577778697378544,,
21,2.484375,1.5234375,0.93359375,,1.703125,0.94921875,1.0,,0.1416743380645575,1.2615605496058726,1.536691062782784,,
46,0.484375,5.2734375,0.43359375,,3.703125,0.44921875,1.0,,0.0,0.1730570859359382,0.1739640852249066,,
80,1.765625,4.5234375,0.76171875,,2.859375,0.42578125,1.0,,0.0,0.1826096816110189,0.209155472272863,,
11,2.484375,2.2734375,0.93359375,,1.703125,0.94921875,1.0,,0.4807318917433678,1.2302843367152725,1.6102224177176732,,
17,3.765625,2.2734375,0.93359375,,1.703125,0.94921875,1.0,,0.2735245413557395,1.1033143670328196,1.4072817606670154,,
52,1.765625,5.2734375,0.43359375,,3.703125,0.44921875,1.0,,0.0,0.0829901168048582,0.1255646218047265,,
3,3.484375,3.7734375,0.18359375,,2.703125,0.67578125,1.0,,0.004682913830698,0.3137601714069316,0.3900181271571985,,
55,0.484375,4.5234375,0.43359375,,3.703125,0.44921875,2.0,,0.0,0.1158361653781798,0.137078985319433,,
88,2.890625,2.4609375,0.52734375,,0.328125,0.54296875,2.0,,0.3063371049258876,1.6059899747677058,1.9769715285227096,,
67,0.484375,5.2734375,0.43359375,,2.859375,0.44921875,2.0,,0.0,0.2545445242406848,0.3260382927288333,,
93,0.359375,3.5859375,0.52734375,,0.328125,0.54296875,2.0,,0.1071474114339903,1.137590755655229,1.4418095544964602,,
72,0.484375,5.2734375,0.43359375,,3.703125,0.42578125,2.0,,0.0,0.1531974716863828,0.1732227696242796,,
51,1.765625,5.2734375,0.43359375,,3.703125,0.44921875,2.0,,0.0,0.1406321791491861,0.1172765282696768,,
78,0.359375,2.4609375,0.52734375,,0.328125,0.54296875,2.0,,0.1362434140973729,1.0877692096618796,1.3862141505612169,,
81,1.765625,4.5234375,0.76171875,,2.859375,0.42578125,2.0,,0.0,0.1995388975422828,0.2025250614716482,,
63,0.484375,5.2734375,0.76171875,,3.703125,0.44921875,2.0,,0.0,0.1002233755116317,0.1085960527350438,,
0,2.765625,3.0234375,0.01171875,,1.859375,0.67578125,2.0,,0.3177087253191741,1.722021537461648,2.072300127781637,,
49,0.484375,5.2734375,0.43359375,,3.703125,0.44921875,2.0,,0.0,0.1340101643983769,0.1970870699990475,,
32,2.484375,2.2734375,0.93359375,,0.859375,0.94921875,2.0,,0.406007985342915,1.7739084096412296,2.193082430447916,,
7,3.484375,3.7734375,0.18359375,,2.703125,0.67578125,2.0,,0.0041327218065877,0.2797433961120468,0.3021111415803191,,
16,3.765625,2.2734375,0.93359375,,1.703125,0.94921875,2.0,,0.5977637704378825,1.774211268046889,2.19474671027274,,
43,3.765625,1.5234375,0.26171875,,0.859375,0.92578125,2.0,,0.5828131553378711,1.7750580984704951,2.165119181177628,,
27,2.484375,2.2734375,0.26171875,,1.703125,0.94921875,2.0,,0.4024692247962227,1.694977489858698,2.107094147431011,,
20,2.484375,1.5234375,0.93359375,,1.703125,0.94921875,2.0,,0.4985594968532661,1.7340461572541694,2.1178546531257685,,
12,2.484375,2.2734375,0.93359375,,1.703125,0.94921875,2.0,,0.4337684198154671,1.3519116996575424,1.6618192087431891,,
98,0.359375,2.4609375,0.29296875,,0.328125,0.54296875,2.0,,0.1311924027409139,1.094665692710587,1.4057138075667988,,
39,2.484375,2.2734375,0.93359375,,1.703125,0.92578125,2.0,,0.4927968504804042,1.3026159383223077,1.6409872238311,,
30,2.484375,2.2734375,0.26171875,,1.703125,0.94921875,3.0,,0.4258627228356826,1.681241923574515,2.0996313932013537,,
73,0.484375,5.2734375,0.43359375,,3.703125,0.42578125,3.0,,0.0,0.0552766434839711,0.0793862804316017,,
23,2.484375,1.5234375,0.93359375,,1.703125,0.94921875,3.0,,0.4860533162096977,1.6119367790639512,2.0457894488399244,,
79,0.359375,2.4609375,0.52734375,,0.328125,0.54296875,3.0,,0.1199671292914535,1.149673083069604,1.4573729240883797,,
19,3.765625,2.2734375,0.93359375,,1.703125,0.94921875,3.0,,0.4925199864750633,1.3540398559286635,1.65223968448129,,
87,2.890625,2.4609375,0.52734375,,0.328125,0.54296875,3.0,,0.33939522756656,1.6891382337796277,2.0473796656246144,,
8,2.765625,3.0234375,0.01171875,,1.859375,0.67578125,3.0,,0.2993240787083922,1.7494625434804092,2.1297755105866267,,
68,0.484375,5.2734375,0.43359375,,2.859375,0.44921875,3.0,,0.0,0.3677172045395614,0.4511240218126756,,
85,1.765625,4.5234375,0.76171875,,2.859375,0.42578125,3.0,,0.0,0.3581230168892068,0.3497856356914808,,
33,2.484375,2.2734375,0.93359375,,0.859375,0.94921875,3.0,,0.3989976235721687,1.716111241461942,2.1226619001015106,,
6,3.484375,3.7734375,0.18359375,,2.703125,0.67578125,3.0,,0.0074238653410488,0.4301885618437494,0.5467942016451415,,
37,2.484375,2.2734375,0.93359375,,1.703125,0.92578125,3.0,,0.3857106399955707,1.2646407352736395,1.5619725376270588,,
62,0.484375,5.2734375,0.76171875,,3.703125,0.44921875,3.0,,0.0,0.175739501781192,0.2174193884595745,,
59,0.484375,4.5234375,0.43359375,,3.703125,0.44921875,3.0,,0.0,0.1447826820294826,0.1934102354442753,,
96,0.359375,3.5859375,0.52734375,,0.328125,0.54296875,3.0,,0.1382944726537331,1.3972159886438964,1.763295847919207,,
56,1.765625,5.2734375,0.43359375,,3.703125,0.44921875,3.0,,0.0,0.08877981848971,0.1451795773316173,,
42,3.765625,1.5234375,0.26171875,,0.859375,0.92578125,3.0,,0.6659170097798723,1.7496126407809136,2.1533710234834484,,
97,0.359375,2.4609375,0.29296875,,0.328125,0.54296875,3.0,,0.1090986050682657,1.0816171854324037,1.3841000100760472,,
47,0.484375,5.2734375,0.43359375,,3.703125,0.44921875,3.0,,0.0,0.146919813050984,0.1618220929499759,,
13,2.484375,2.2734375,0.93359375,,1.703125,0.94921875,3.0,,0.4382252129597874,1.6797551090938847,2.112253002288234,,
10,2.765625,3.0234375,0.01171875,,1.859375,0.67578125,4.0,,0.2910110430427464,1.7259951704463226,2.1257073495299585,,
89,2.890625,2.4609375,0.52734375,,0.328125,0.54296875,4.0,,0.3361104987966915,1.589910161475336,2.0063779227482974,,
4,3.484375,3.7734375,0.18359375,,2.703125,0.67578125,4.0,,0.0101431286367829,0.6152704970674207,0.7366539772423685,,
95,0.359375,3.5859375,0.52734375,,0.328125,0.54296875,4.0,,0.1291054439302962,1.0786031469297293,1.4122663999938876,,
48,0.484375,5.2734375,0.43359375,,3.703125,0.44921875,4.0,,0.0,0.1738828087742562,0.1562493041037008,,
24,2.484375,1.5234375,0.93359375,,1.703125,0.94921875,4.0,,0.5348279474086921,1.6802481729094056,2.1020139797840605,,
83,1.765625,4.5234375,0.76171875,,2.859375,0.42578125,4.0,,0.0,0.3901250181077045,0.4734279855569245,,
82,0.359375,2.4609375,0.52734375,,0.328125,0.54296875,4.0,,0.1305281550990256,1.0642862298600968,1.3541261450652893,,
22,3.765625,2.2734375,0.93359375,,1.703125,0.94921875,4.0,,0.4993371917302701,1.2651530772741808,1.547507287941573,,
74,0.484375,5.2734375,0.43359375,,3.703125,0.42578125,4.0,,0.0,0.1895770503282398,0.2311459766704016,,
29,2.484375,2.2734375,0.26171875,,1.703125,0.94921875,4.0,,0.2912516946903406,1.6248216510236198,1.9712985245896024,,
69,0.484375,5.2734375,0.43359375,,2.859375,0.44921875,4.0,,0.0,0.2881057354756728,0.3521168358481661,,
35,2.484375,2.2734375,0.93359375,,0.859375,0.94921875,4.0,,0.4550725307163436,1.4924988540677369,1.8132679087077888,,
64,0.484375,5.2734375,0.76171875,,3.703125,0.44921875,4.0,,0.0,0.2380293564070197,0.2733163882552428,,
40,2.484375,2.2734375,0.93359375,,1.703125,0.92578125,4.0,,0.4862894961962928,1.40310208849744,1.7629698446461528,,
58,0.484375,4.5234375,0.43359375,,3.703125,0.44921875,4.0,,0.0,0.1527034691741429,0.132995001981629,,
57,1.765625,5.2734375,0.43359375,,3.703125,0.44921875,4.0,,0.0,0.1220477020866406,0.1368837676734207,,
44,3.765625,1.5234375,0.26171875,,0.859375,0.92578125,4.0,,0.529600751955126,1.7680585582587205,2.169932864455307,,
14,2.484375,2.2734375,0.93359375,,1.703125,0.94921875,4.0,,0.4670359241109179,1.2040347461180887,1.5050346800193015,,
99,0.359375,2.4609375,0.29296875,,0.328125,0.54296875,4.0,,0.1336906264456601,1.11544087851412,1.4096226222798278,,
41,2.359375,5.4609375,0.02734375,,2.328125,0.45703125,0.0,,0.0116420115380406,1.4194552030551857,1.8560280439394563,,
91,3.890625,3.9609375,0.27734375,,3.328125,0.79296875,0.0,,0.0,0.0705641045637167,0.0690417855037737,,
38,0.890625,0.5859375,0.79296875,,0.484375,0.45703125,0.0,,0.2486786918695269,0.2123611500496161,0.2347809673475499,,
90,1.359375,2.0859375,0.27734375,,3.328125,0.79296875,0.0,,0.1873369158434449,0.3778171999317494,0.5001930920505276,,
22,2.359375,0.5859375,0.02734375,,2.328125,0.04296875,0.0,,0.7644590393532036,1.705358697487828,2.105052039306808,,
50,3.359375,0.9609375,0.77734375,,1.328125,0.29296875,0.0,,0.5840705643811421,1.7616741340222437,2.148552707164452,,
19,0.890625,5.4609375,0.02734375,,2.328125,0.04296875,0.0,,0.0172494548942023,1.6906185847147266,2.0131435818330523,,
53,1.890625,0.9609375,0.77734375,,1.328125,0.29296875,0.0,,0.234168067977071,0.98918472755422,1.2052545576409464,,
31,2.359375,5.4609375,0.02734375,,0.484375,0.04296875,0.0,,0.1227128490048822,1.776289878970844,2.186116561099586,,
60,3.359375,0.9609375,0.54296875,,1.328125,0.29296875,0.0,,0.6530031897189349,1.774610991653332,2.185663793907573,,
65,3.359375,5.0859375,0.77734375,,1.328125,0.29296875,0.0,,0.1655307140228692,1.7339612185517954,2.1569036044777463,,
15,2.359375,5.4609375,0.02734375,,2.328125,0.04296875,0.0,,0.01064867162961,1.33075115726077,1.6118150617682934,,
30,2.359375,5.4609375,0.79296875,,2.328125,0.04296875,0.0,,0.0,0.5081805656709202,0.6491816512591213,,
85,1.359375,3.9609375,0.27734375,,3.328125,0.79296875,0.0,,0.0,0.2422543618856273,0.2362860536931622,,
80,1.890625,5.0859375,0.54296875,,1.484375,0.20703125,0.0,,0.1572163152089553,1.772338103773977,2.1707688943222383,,
70,3.359375,0.9609375,0.77734375,,1.484375,0.29296875,0.0,,0.6426419614619975,1.7888881523241016,2.1956192916637502,,
2,0.359375,2.4609375,0.52734375,,2.484375,0.54296875,0.0,,0.0647376430532848,0.3448548632498743,0.3856543272132838,,
76,3.359375,0.9609375,0.77734375,,1.328125,0.20703125,0.0,,0.5124218769576401,1.6316593195745843,2.0379275521755384,,
10,2.890625,3.5859375,0.29296875,,2.484375,0.95703125,0.0,,0.1667117958378954,1.2700711970765912,1.6857165778562502,,
4,0.359375,2.4609375,0.52734375,,0.328125,0.95703125,0.0,,0.0494909864343993,0.2193863527745868,0.2779182626588361,,
32,2.359375,5.4609375,0.02734375,,0.484375,0.04296875,1.0,,0.1309275270881099,1.7802943198410808,2.186953929882097,,
33,2.359375,5.4609375,0.79296875,,2.328125,0.04296875,1.0,,0.0,1.2825515114817216,1.5728593481987525,,
42,0.890625,0.5859375,0.79296875,,0.484375,0.45703125,1.0,,0.114100604430388,0.1316368552542275,0.2380818974466884,,
86,1.359375,3.9609375,0.27734375,,3.328125,0.79296875,1.0,,0.0,0.1839154813291788,0.2215632541313386,,
71,3.359375,0.9609375,0.77734375,,1.484375,0.29296875,1.0,,0.5809974736842104,1.740498335873826,2.147224893007892,,
51,3.359375,0.9609375,0.77734375,,1.328125,0.29296875,1.0,,0.6375657051899957,1.5281559742678157,1.8628619903843908,,
57,1.890625,0.9609375,0.77734375,,1.328125,0.29296875,1.0,,0.4922348805386212,1.1055930760668382,1.406150863947112,,
67,3.359375,5.0859375,0.77734375,,1.328125,0.29296875,1.0,,0.1351297093876925,1.765279094038054,2.17521770828,,
61,3.359375,0.9609375,0.54296875,,1.328125,0.29296875,1.0,,0.5872876423383859,1.7600675450914751,2.167397524840193,,
75,3.359375,0.9609375,0.77734375,,1.328125,0.20703125,1.0,,0.5278425682069731,1.731138400577385,2.118701549350036,,
45,2.359375,5.4609375,0.02734375,,2.328125,0.45703125,1.0,,0.0103686914767783,1.340601866106924,1.6262096968465485,,
82,1.890625,5.0859375,0.54296875,,1.484375,0.20703125,1.0,,0.1362742065165608,1.7234582989510174,2.1383284958697426,,
16,2.359375,5.4609375,0.02734375,,2.328125,0.04296875,1.0,,0.0077956817003449,1.4053448081088524,1.6920817369745205,,
20,0.890625,5.4609375,0.02734375,,2.328125,0.04296875,1.0,,0.0277250976270182,1.7264009471591943,2.1581774972125456,,
24,2.359375,0.5859375,0.02734375,,2.328125,0.04296875,1.0,,0.8228082726326744,1.3255741529963216,1.6696827940388324,,
95,1.359375,2.0859375,0.27734375,,3.328125,0.79296875,1.0,,0.1322497388540537,0.3597919182463168,0.4901958588415644,,
6,0.359375,2.4609375,0.52734375,,0.328125,0.95703125,1.0,,0.0469622976996807,0.2286619669697739,0.2438057104261421,,
93,3.890625,3.9609375,0.27734375,,3.328125,0.79296875,1.0,,1.1102230246251563e-16,0.2063850582412908,0.2445483529265896,,
1,0.359375,2.4609375,0.52734375,,2.484375,0.54296875,1.0,,0.0537620568652231,0.094746890624469,0.1117942062914903,,
13,2.890625,3.5859375,0.29296875,,2.484375,0.95703125,1.0,,0.0057183718945918,0.2879170455754914,0.387798087334329,,
87,1.359375,3.9609375,0.27734375,,3.328125,0.79296875,2.0,,0.0,0.3027999925449045,0.3147533822698373,,
62,3.359375,0.9609375,0.54296875,,1.328125,0.29296875,2.0,,0.5176675211088694,1.7414283351258306,2.1503057820415683,,
68,3.359375,5.0859375,0.77734375,,1.328125,0.29296875,2.0,,0.1436568783914487,1.6970840405468872,2.115564445471563,,
7,0.359375,2.4609375,0.52734375,,0.328125,0.95703125,2.0,,0.0494403568684675,0.2262810177209499,0.2355175412473663,,
54,1.890625,0.9609375,0.77734375,,1.328125,0.29296875,2.0,,0.4726076415827193,1.1450258865561662,1.4632195964699863,,
17,2.359375,5.4609375,0.02734375,,2.328125,0.04296875,2.0,,0.0079710225984511,1.1508277916336689,1.4290277569333043,,
52,3.359375,0.9609375,0.77734375,,1.328125,0.29296875,2.0,,0.560821811670303,1.6577707724110158,2.0501384178401665,,
94,3.890625,3.9609375,0.27734375,,3.328125,0.79296875,2.0,,0.0003179410008731,0.1217795663172266,0.126415518205606,,
96,1.359375,2.0859375,0.27734375,,3.328125,0.79296875,2.0,,0.1452094702019921,0.3503949283882311,0.4062026742887901,,
48,0.890625,0.5859375,0.79296875,,0.484375,0.45703125,2.0,,0.1160290348271029,0.2878340751092713,0.2906460756290953,,
72,3.359375,0.9609375,0.77734375,,1.484375,0.29296875,2.0,,0.6363611545496098,1.754106625258436,2.1572889625417013,,
5,0.359375,2.4609375,0.52734375,,2.484375,0.54296875,2.0,,0.0528991029427607,0.3688355525652625,0.3492441782466842,,
44,2.359375,5.4609375,0.02734375,,2.328125,0.45703125,2.0,,0.0305117564301438,1.670620661920452,2.101739048035117,,
23,0.890625,5.4609375,0.02734375,,2.328125,0.04296875,2.0,,1.1102230246251563e-16,1.2295485850304235,1.5576137298666712,,
81,1.890625,5.0859375,0.54296875,,1.484375,0.20703125,2.0,,0.0707575454302149,1.1132810311554218,1.4259196361915412,,
78,3.359375,0.9609375,0.77734375,,1.328125,0.20703125,2.0,,0.5333924688750075,1.7014761839954706,2.086985370576091,,
25,2.359375,0.5859375,0.02734375,,2.328125,0.04296875,2.0,,0.8455719647920795,1.4035344119049025,1.6808915070847104,,
37,2.359375,5.4609375,0.02734375,,0.484375,0.04296875,2.0,,0.1326720106380546,1.749827204934824,2.144351010944635,,
36,2.359375,5.4609375,0.79296875,,2.328125,0.04296875,2.0,,0.0,1.1568720480013657,1.4318360828348935,,
12,2.890625,3.5859375,0.29296875,,2.484375,0.95703125,2.0,,0.0165509202106226,0.3724160593978376,0.4551821882468605,,
73,3.359375,0.9609375,0.77734375,,1.484375,0.29296875,3.0,,0.5106507730581129,1.613199078434448,1.983441298159486,,
77,3.359375,0.9609375,0.77734375,,1.328125,0.20703125,3.0,,0.4791869547190583,1.679094888349548,2.0822549271289525,,
8,0.359375,2.4609375,0.52734375,,0.328125,0.95703125,3.0,,0.0509090855035563,0.2878326603645643,0.3678413330981182,,
83,1.890625,5.0859375,0.54296875,,1.484375,0.20703125,3.0,,0.1164833638352579,1.7845043160263123,2.1966357219188595,,
66,3.359375,5.0859375,0.77734375,,1.328125,0.29296875,3.0,,0.1413039225963935,1.6097731549500218,1.9844546088559776,,
28,2.359375,0.5859375,0.02734375,,2.328125,0.04296875,3.0,,0.6667638196730727,1.152607935499283,1.285314389174907,,
63,3.359375,0.9609375,0.54296875,,1.328125,0.29296875,3.0,,0.6209110333312919,1.7156573349705264,2.1009682337208946,,
27,0.890625,5.4609375,0.02734375,,2.328125,0.04296875,3.0,,0.0040046164388303,1.3469610773787168,1.5627166237719716,,
34,2.359375,5.4609375,0.79296875,,2.328125,0.04296875,3.0,,0.0,0.2312330857074858,0.249467649558337,,
40,2.359375,5.4609375,0.02734375,,0.484375,0.04296875,3.0,,0.0977959882781227,1.7591804352805345,2.1460633739886457,,
43,2.359375,5.4609375,0.02734375,,2.328125,0.45703125,3.0,,0.0322701806643547,1.7413361298956826,2.158931117832578,,
21,2.359375,5.4609375,0.02734375,,2.328125,0.04296875,3.0,,0.0312118614376666,1.6342023851487677,2.0134231823126205,,
11,2.890625,3.5859375,0.29296875,,2.484375,0.95703125,3.0,,0.3032623413018737,1.6735725067497178,2.051031346869531,,
0,0.359375,2.4609375,0.52734375,,2.484375,0.54296875,3.0,,0.055076566139829,0.2355878912798579,0.2514133369789787,,
47,0.890625,0.5859375,0.79296875,,0.484375,0.45703125,3.0,,0.2252651083409706,0.2678469252157291,0.3208984644400795,,
98,1.359375,2.0859375,0.27734375,,3.328125,0.79296875,3.0,,0.0769196912441258,0.1602701397855778,0.2204068384145736,,
55,3.359375,0.9609375,0.77734375,,1.328125,0.29296875,3.0,,0.5621956812942146,1.6920617208219193,2.093519346430197,,
92,3.890625,3.9609375,0.27734375,,3.328125,0.79296875,3.0,,0.0007452604591793,0.2791250275175986,0.2752341655326174,,
58,1.890625,0.9609375,0.77734375,,1.328125,0.29296875,3.0,,0.446474443796286,1.434315147411468,1.7796928203947864,,
89,1.359375,3.9609375,0.27734375,,3.328125,0.79296875,3.0,,0.0,0.242122923173078,0.2485860467469815,,
97,3.890625,3.9609375,0.27734375,,3.328125,0.79296875,4.0,,0.0,0.2859096620384123,0.3020069237918744,,
88,1.359375,3.9609375,0.27734375,,3.328125,0.79296875,4.0,,1.1102230246251563e-16,0.2855531531565446,0.3395256181569295,,
84,1.890625,5.0859375,0.54296875,,1.484375,0.20703125,4.0,,0.1280698507590646,1.76983057630194,2.1854104173656737,,
49,0.890625,0.5859375,0.79296875,,0.484375,0.45703125,4.0,,0.2395047751138943,0.1905483194493616,0.1836344792346262,,
74,3.359375,0.9609375,0.77734375,,1.484375,0.29296875,4.0,,0.655710729358648,1.6755028593068415,2.1160934853246207,,
69,3.359375,5.0859375,0.77734375,,1.328125,0.29296875,4.0,,0.1614255656430112,1.7470958288691136,2.1563223296319114,,
64,3.359375,0.9609375,0.54296875,,1.328125,0.29296875,4.0,,0.6258954959877023,1.7249398782120586,2.093922549115673,,
59,1.890625,0.9609375,0.77734375,,1.328125,0.29296875,4.0,,0.4799669866855102,1.1269009393375065,1.4167027493875275,,
56,3.359375,0.9609375,0.77734375,,1.328125,0.29296875,4.0,,0.5672967121288672,1.7421488630936182,2.1352287799533824,,
46,2.359375,5.4609375,0.02734375,,2.328125,0.45703125,4.0,,0.0088843882220437,1.5764653748935908,2.003994288712624,,
39,2.359375,5.4609375,0.02734375,,0.484375,0.04296875,4.0,,0.1300534021620463,1.755564509602804,2.1641551800803795,,
35,2.359375,5.4609375,0.79296875,,2.328125,0.04296875,4.0,,0.0,1.3992653629235403,1.708304376627629,,
29,0.890625,5.4609375,0.02734375,,2.328125,0.04296875,4.0,,0.0033200001647657,1.4450216993850653,1.7792797219315095,,
26,2.359375,0.5859375,0.02734375,,2.328125,0.04296875,4.0,,0.8945765893637979,1.6461380223907496,2.0474014359930286,,
18,2.359375,5.4609375,0.02734375,,2.328125,0.04296875,4.0,,0.0182801052803694,1.5952937250987624,2.089804238783897,,
14,2.890625,3.5859375,0.29296875,,2.484375,0.95703125,4.0,,0.0064015531570166,0.361142445752283,0.4358142612403563,,
9,0.359375,2.4609375,0.52734375,,0.328125,0.95703125,4.0,,0.049097531026253,0.2269506190446444,0.2185359528924053,,
3,0.359375,2.4609375,0.52734375,,2.484375,0.54296875,4.0,,0.0549750932497837,0.3348374858330022,0.3330351116531883,,
79,3.359375,0.9609375,0.77734375,,1.328125,0.20703125,4.0,,0.6124108929919344,1.7561474515442814,2.152703423025144,,
99,1.359375,2.0859375,0.27734375,,3.328125,0.79296875,4.0,,0.0606351521936208,0.2210376487839586,0.3068633724824072,,
83,0.390625,2.8359375,0.16796875,,3.984375,0.83203125,0.0,,0.0276713758090787,0.151360713758789,0.2265387639625538,,
93,1.390625,1.7109375,0.40234375,,2.828125,0.16796875,0.0,,0.2285666906229828,0.9605222583700146,1.1336271334547172,,
25,2.390625,0.2109375,0.15234375,,3.828125,0.91796875,0.0,,0.1527583169801246,0.4183002305085561,0.42505986893468,,
35,1.859375,0.2109375,0.15234375,,1.984375,0.91796875,0.0,,0.1708952120731208,0.4107640794256241,0.4695347899598036,,
75,3.859375,3.2109375,0.65234375,,1.828125,0.83203125,0.0,,0.4725536506180022,1.6320095703326092,2.0286761265364195,,
69,3.859375,3.2109375,0.16796875,,1.828125,0.41796875,0.0,,0.3546324658682589,1.7511350843128084,2.194143309165025,,
42,1.859375,5.8359375,0.15234375,,3.828125,0.91796875,0.0,,0.0,0.110619766834616,0.178028009363699,,
45,1.859375,0.2109375,0.15234375,,3.828125,0.33203125,0.0,,0.6441458496596784,0.8952775403473532,0.973585270531255,,
16,1.859375,0.2109375,0.15234375,,3.828125,0.91796875,0.0,,0.1638183628143665,0.1553123561892381,0.1670678302165384,,
13,1.359375,3.9609375,0.27734375,,3.328125,0.70703125,0.0,,0.0,0.2763446882501623,0.3192313534036898,,
